ID,Eclipse Duration (m)
303,274.0208890492352
304,216.88016287302503
305,273.72516079292586
306,264.0748783670489
307,231.34198664393398
308,220.15071566645847
309,208.53686763049092
310,178.28294758325632
311,187.81286516580292
312,211.3212130091691
313,276.224815868285
314,250.74395795939617
315,260.64848015365493
316,245.80842341642955
317,256.08766759730196
318,223.8993576676708
319,213.39571318069483
320,208.75764025119665
321,274.661060103685
322,256.11822607764736
323,251.53257308134212
324,298.7647504739148
325,214.52968431397994
326,228.64968979480346
327,211.61758950933714
328,224.42640372777063
329,258.8769704275662
330,265.3312022003339
331,282.8123986095526
332,272.86270563913763
333,215.95404013790753
334,204.39039877739037
335,208.37684504997964
336,201.3990409072595
337,277.6956994946917
338,288.71368996376754
339,245.5372633955123
340,262.0792387533115
341,256.8782537470091
342,202.33874662241755
343,244.45353109679527
344,225.42482667121308
345,280.3515098445885
346,257.8089983292859
347,235.8776683307439
348,222.68233250913013
349,217.5432486524515
350,212.0500533966345
351,213.87303386689618
352,211.40331049388087
353,254.5753546410148
354,253.57027552886666
355,258.0374287317504
356,266.0251468312633
357,262.7561071790187
358,225.92802766826625
359,214.0713190137607
360,120.64858111484928
361,195.62959672667353
362,268.31532169353636
363,253.55053477430994
364,252.1022193544346
365,298.71009712442026
366,220.13780748312374
367,260.629943570235
368,213.21880608703214
369,228.50196091777153
370,264.3693911868173
371,290.4979411105676
372,285.4998499280108
373,271.744587491732
374,230.1584152108159
375,227.09882031611906
376,193.78833310499343
377,207.9467264933127
378,271.4049955327234
379,278.45103650711997
380,257.5719157541153
381,255.35576709411558
382,287.5779895561019
383,207.50131046122016
384,235.62405623109825
385,220.01448391766684
386,274.22613798715537
387,262.1859306850441
388,253.17735934851606
389,234.3760885582662
390,248.31717747490885
391,222.9746574344884
392,232.66650846910767
393,210.13638721160987
394,261.66485966424574
395,254.49712071667886
396,269.8657438425363
397,282.97465698226506
398,271.2757020722211
399,227.59148125990595
400,213.58778257586619
401,91.10645550462321
402,191.11347176194218
403,249.07932903050292
404,248.679293372937
405,252.55157550332325
406,299.76728233056826
407,220.42305110082307
408,274.9055825771381
409,215.506899775171
410,233.18132765535975
411,273.2707151206449
412,281.8149727535771
413,283.78713793879433
414,294.6249964943199
415,249.25537211655455
416,201.44923100015558
417,212.8736970561863
418,206.4481333969809
419,251.7739651517524
420,279.4490530898967
421,256.6409590109854
422,244.11369629231143
423,321.9778739046231
424,215.1248054102065
425,196.93180511109557
426,203.1550187086614
427,270.33442933391086
428,266.5620727007263
429,260.7901703401478
430,272.7690449147743
431,238.50001015121492
432,223.7721647844432
433,211.7124019416553
434,264.3086539278421
435,251.78316236107838
436,276.2454826492379
437,281.33911842318213
438,272.2452389224818
439,225.283194228549
440,194.42911712718012
441,116.45458551694526
442,179.36650589786947
443,275.69849728610563
444,240.85368288947956
445,253.63474008482885
446,307.36332915653486
447,208.64861284905888
448,270.8230575829148
449,218.81742094706374
450,222.28354861959414
451,276.25496165855554
452,279.3456916864269
453,292.3956583206068
454,298.2866011333558
455,253.3859941882271
456,163.1876932610012
457,211.78747163752595
458,244.25073718755147
459,286.31628167309566
460,256.5526640045945
461,242.34736582135506
462,282.0262188320291
463,224.15106096383178
464,211.45542857356145
465,227.35463429019524
466,199.10081311519707
467,272.13148777489494
468,254.78578631616125
469,266.5467855885963
470,285.4185869064974
471,220.3621337680266
472,206.322897511289
473,213.0197658193004
474,247.95284794055706
475,254.32741001952726
476,281.8688299039171
477,275.47167932704656
478,277.879753389199
479,226.8262630056684
480,163.25404749904138
481,172.85937887831142
482,169.47904050471055
483,275.2784605312408
484,237.7716410644943
485,254.9494268990731
486,306.30201394257
487,253.94574566157354
488,272.5887026758228
489,209.9855632743442
490,209.13638509081292
491,132.09212078219815
492,274.6363778925438
493,296.4355512512897
494,280.2317502243963
495,294.91005846573313
496,258.97379192544844
497,197.7711019934774
498,222.3593444218619
499,217.17159621454402
500,275.5358560374949
501,257.8968502935728
502,243.61366108367474
503,267.67909451566845
504,220.69431569311254
505,219.80634762295466
506,222.96007248162488
507,187.07771832224594
508,271.8825317870625
509,266.22446302111723
510,259.5707452978994
511,256.6496954700025
512,203.17956841563276
513,201.4692636599108
514,220.58303115402768
515,214.84620516701207
516,250.4018680339779
517,276.5638846944298
518,279.2662381287839
519,287.03723577998534
520,225.36269286421944
521,164.35563354648625
522,204.27812579489427
523,164.60927072642153
524,259.6262524633913
525,235.04267089701676
526,254.38170335085766
527,298.51505631227394
528,269.27453339208756
529,275.3290148022884
530,194.2893669329128
531,218.99768969069106
532,128.0383415638728
533,271.4349051614439
534,294.7199620334619
535,287.1028185154767
536,285.77766497755124
537,274.0845726623038
538,213.0343669221194
539,218.9295770736024
540,219.64702421350898
541,272.35843990961854
542,261.7841102973556
543,240.4022725351836
544,277.5286696448974
545,225.25369425553322
546,203.25198661825885
547,201.86679719360149
548,179.1870026213702
549,273.1808251989869
550,266.8516764980098
551,249.6991640184511
552,251.07591133801543
553,218.6277293984133
554,194.24079962123537
555,230.6602044606338
556,228.94687791868438
557,254.57137372031156
558,263.87881830157033
559,275.9052447824032
560,294.1428273880011
561,222.53924359040133
562,180.18112089752123
563,219.1869097554617
564,166.8075411045756
565,269.1547042003514
566,229.2967155491453
567,244.9497667528698
568,304.09479940221104
569,275.2606900963585
570,272.9383783079425
571,174.1112799965401
572,219.30636499275496
573,97.3918950884702
574,269.60697424331363
575,290.64749806045734
576,288.5331118503277
577,285.8121670745352
578,283.5001742735983
579,211.1408549045412
580,212.32416107832196
581,216.38875518967006
582,271.0310577056506
583,298.55758629074757
584,241.26432430442372
585,307.9239883518791
586,229.35367903498613
587,181.34326565225507
588,212.91942497463702
589,187.43401094608936
590,278.11075631042957
591,287.56528939477823
592,252.3423535746709
593,249.69405132464985
594,243.64047138021587
595,266.7532893027925
596,232.00511473197972
597,204.7641845563443
598,256.3935922813595
599,267.27677437549517
600,279.4054941072085
601,292.54274798762646
602,229.18317421963374
603,189.85085527344074
604,211.92350194676857
605,167.05088392072895
606,296.20370564897536
607,227.68582187922192
608,254.07617541032488
609,297.5440144675487
610,272.70297625232297
611,270.61170937254116
612,166.56717395950227
613,202.52714299150074
614,93.2835023575416
615,267.02901558675444
616,288.8622252897794
617,245.20044864198204
618,292.396826467946
619,289.7371842411096
620,238.49715163348802
621,215.49131938947102
622,215.65364266321643
623,263.6203701712487
624,296.32234245361326
625,240.30927345408654
626,311.00372992592173
627,238.48055845031703
628,195.21627198285267
629,209.13032266838937
630,194.1087806438113
631,271.70544027461256
632,297.01095576624675
633,259.4972063816934
634,249.5078915424746
635,258.8875609431606
636,272.9252618682766
637,235.14028003325262
638,227.8832613524549
639,179.06077609341446
640,251.23694677930857
641,254.5085095727074
642,285.65198338136366
643,301.62082199903506
644,223.70149827028717
645,215.68657830677915
646,168.45353469294633
647,309.2963998510987
648,226.16064245553713
649,257.48895419562143
650,295.0947646841707
651,278.7254459080349
652,268.92934244733755
653,159.6838109239428
654,116.0171239986096
655,194.13629378777608
656,78.03155091250783
657,288.44739823315615
658,280.16303096717303
659,244.39444801182285
660,272.3062249805279
661,289.8006859032463
662,252.95532684111078
663,224.81490044380456
664,226.0269667538144
665,257.4844308089112
666,297.31347834305166
667,239.8093447813923
668,300.36480152478373
669,244.71527206765276
670,219.03432873264427
671,238.55252205551952
672,193.36671600582548
673,250.49334275487655
674,294.09263841455464
675,274.48314039634175
676,249.5593198375846
677,286.1291200811278
678,283.57058346957876
679,223.63114158545469
680,220.32071146950238
681,204.2326897757379
682,253.71698519090882
683,239.29867165647244
684,282.84917114638785
685,297.72911091630914
686,213.34393508073362
687,219.71169865795983
688,171.91160581090992
689,307.11379806976754
690,230.95110862321172
691,250.66744125690883
692,303.8270956949815
693,282.6016467670626
694,260.88517454813353
695,137.71367563336392
696,91.35679341418344
697,179.20412575498685
698,93.58161991366595
699,279.417337556115
700,284.00545386798603
701,246.91790668148687
702,252.25153459645782
703,288.9827806564423
704,247.42330480292804
705,219.29359713663584
706,204.22497916083947
707,133.49692628975373
708,260.1231659213328
709,290.94850200368364
710,244.8152541851943
711,327.4765020368005
712,247.89204861152697
713,192.55073654985307
714,234.52377871893412
715,190.35510501866793
716,245.40574271397276
717,239.39753476691575
718,297.7569967950605
719,269.23574378508783
720,248.57138261401624
721,283.68496255796384
722,287.1770831238436
723,212.86020865850787
724,210.43780839524598
725,193.4531923155227
726,256.63881003837065
727,242.60364705465787
728,256.6516711899559
729,298.1201963597103
730,221.49562229768236
731,218.55208382879633
732,186.78388040186695
733,291.306827253808
734,233.70682878295256
735,255.73419247446094
736,288.45798473783094
737,284.56107757226135
738,266.0284493186502
739,183.3870913795023
740,168.48179888808085
741,167.03942927109475
742,74.05824483548467
743,285.97513905967736
744,282.1145420742504
745,248.41734335743712
746,236.73269984677208
747,287.8954974035604
748,244.63780947127512
749,216.0388745238587
750,133.94146736408644
751,175.01829124755105
752,113.22379652133714
753,263.01563057520553
754,290.9207800025589
755,238.3162999822308
756,288.1578922382604
757,250.2949450268536
758,232.81041048471883
759,183.74045166282514
760,160.49708468094755
761,210.36192232550857
762,292.5718518254873
763,274.30122596347377
764,246.3748065267877
765,276.29877978604645
766,296.9259089179724
767,192.4401115561208
768,189.756088206029
769,245.09553614541483
770,252.4315958407953
771,263.88322008395676
772,246.06271656740142
773,290.83815902094534
774,224.81432083680784
775,229.21266860496416
776,192.97631236507357
777,220.9039054101163
778,211.57680372239946
779,243.54354033541108
780,256.8632754465719
781,291.2357810886549
782,286.81441521093484
783,249.66243636786606
784,176.57787606341853
785,162.58963780922767
786,72.84169308401631
787,281.01964369861656
788,273.49744134473735
789,251.60955190620916
790,226.3748798975774
791,284.8407225384505
792,236.13647091041784
793,208.75412726211783
794,105.73995945898434
795,174.37549719570302
796,80.16068193367497
797,260.7422520965938
798,284.3520865853954
799,239.66706765679373
800,242.36253328359732
801,257.5625845551311
802,271.6455975307099
803,178.67652504171423
804,123.27913848239086
805,205.69980248088828
806,290.4189222674143
807,277.1972474171328
808,243.93032221244954
809,292.7897579145509
810,295.42022235474025
811,207.31350454221166
812,185.60068642386537
813,222.7594940647185
814,231.60121636007707
815,260.9636813623124
816,255.5478043495537
817,244.25221594833275
818,290.5322802791019
819,225.32537016086644
820,270.6075123570173
821,211.59720430583963
822,228.54207565302605
823,204.05648721480208
824,245.85936298427924
825,252.62999383621883
826,290.9852582023162
827,291.39494552327733
828,221.33504028723254
829,214.1140572308263
830,168.43788071089818
831,85.17033508253874
832,278.93435069149234
833,271.9336396499999
834,254.09608747686966
835,221.88788939700243
836,249.38768228123385
837,242.8245948225852
838,193.42788094165917
839,100.44392504097632
840,160.81261593758117
841,86.15868374295333
842,263.5458614371029
843,287.2823482488069
844,240.67979542010585
845,253.41382669960018
846,264.2122917558455
847,265.6962553071911
848,178.71197470622548
849,131.08975121723802
850,218.15547251847016
851,276.8749952421175
852,283.96491166222586
853,242.09583668890664
854,300.73625264964585
855,296.8517827652552
856,197.25101289416082
857,208.42734857736588
858,228.27611339810352
859,232.9825293217181
860,267.76837099074754
861,252.95617016255954
862,240.7854483909683
863,307.96365266120563
864,267.5675248112215
865,272.977078908472
866,213.41917611066862
867,220.2510797883872
868,186.89712936562745
869,248.29666051172018
870,299.99860208222924
871,280.7260776796239
872,291.2830084653093
873,211.23822666754387
874,214.10174981587346
875,172.80122052310782
876,67.58401639786764
877,286.1758975366019
878,264.5301431749766
879,240.98572280654145
880,217.86253618776132
881,222.81093962562605
882,237.63982077524807
883,161.91259439973467
884,151.13581548625788
885,142.57172907547786
886,97.98279199831414
887,270.52032383326906
888,291.1343840355157
889,245.93294252489764
890,256.10711093592494
891,274.73087502823216
892,266.1893203878036
893,167.41113903547222
894,123.32796305265524
895,227.91327151418773
896,283.067751595872
897,282.6936068284664
898,231.91811398769164
899,310.6903308451362
900,293.96417304434334
901,232.46787387437425
902,244.86038556807247
903,224.9109160220067
904,242.76518154389856
905,248.74510373340053
906,249.65371056745107
907,248.16637527892976
908,302.5352175050974
909,271.4586830858294
910,282.6051426387973
911,190.4518800739598
912,195.98273684892985
913,207.87465724425562
914,251.75631712397444
915,294.282875105681
916,282.98026081113096
917,291.94025894510895
918,217.5990707068533
919,250.6309379437248
920,171.28414834693575
921,76.49732635488293
922,223.4609394812622
923,257.10295771848007
924,261.35542005577787
925,229.71427861079732
926,212.92400721201957
927,241.22433600876337
928,164.4968710651671
929,171.08455944049152
930,135.19588704264993
931,147.42456053367172
932,280.8482662770337
933,291.95781130699146
934,249.8045020266752
935,248.20902915804436
936,282.1519843926807
937,244.15043245653737
938,163.21381256856696
939,97.18691980391289
940,202.28926953283562
941,281.896931300105
942,266.23690498419865
943,242.67145503753426
944,310.9934750968881
945,290.4971429020523
946,189.62656307556972
947,220.81394482953493
948,224.21940608006062
949,250.23323856509674
950,244.66128918693374
951,232.28503033409248
952,246.00065181706805
953,303.41816305125593
954,290.5503123354196
955,286.18381337386575
956,219.12169178415016
957,220.2511386764241
958,199.31510911074625
959,204.8898306333768
960,254.61881168273356
961,284.0203051402092
962,291.9166638992791
963,288.08972412275864
964,221.05821588125545
965,216.2720769471379
966,172.1669593218877
967,76.43150395813691
968,220.34000640758524
969,254.86489162118633
970,256.6308531945583
971,224.87104366494538
972,198.93406619517378
973,242.10315978071986
974,120.0737644049686
975,196.35525174598547
976,134.18410333645838
977,151.84369265981044
978,276.6701902204419
979,291.5458071298
980,268.284064794021
981,239.4445793144107
982,283.39905408942616
983,282.91321217734253
984,162.14748585040564
985,91.23587793218681
986,180.6524687424573
987,123.75853898413091
988,277.36027209377136
989,258.8395302606514
990,242.8039749987441
991,318.45821247725405
992,288.25100771204217
993,260.9637793158809
994,230.58016636297498
995,270.87200122770327
996,252.56882383961783
997,227.7657041505805
998,247.17511640724814
999,306.53594765734886
1000,294.8945003417808
1001,291.23732621858727
1002,225.5798340729957
1003,231.8205945348149
1004,204.21485631112395
1005,192.1847879196022
1006,256.79498938254926
1007,285.8384105538241
1008,244.87330010870383
1009,281.22681537578285
1010,242.04851264222845
1011,213.88884095505313
1012,172.6304798127965
1013,203.3758765395109
1014,214.69498740424063
1015,157.66638241063058
1016,258.87484809796166
1017,250.65085773102118
1018,224.84849871562642
1019,195.39953225649813
1020,230.14612418788892
1021,128.63608497102246
1022,217.46008054218788
1023,137.32942466417066
1024,156.77468074028988
1025,273.4937404529931
1026,294.1131776187387
1027,258.1712037158687
1028,251.1483439955685
1029,289.2564703743612
1030,283.0062051612588
1031,170.72001133363227
1032,84.09553017212916
1033,133.53791587149993
1034,121.03667234820716
1035,290.76388864784116
1036,251.89820558155367
1037,242.6276844019913
1038,310.810894516739
1039,278.4541533569969
1040,281.863914239033
1041,202.2440731732782
1042,242.9931196755309
1043,217.53384549168854
1044,233.07605857351473
1045,246.39428365192967
1046,309.50090219080784
1047,278.1029366068715
1048,274.2349812525551
1049,244.3221877742582
1050,214.0259716938299
1051,227.59636751179747
1052,186.39601359422
1053,273.13871144920444
1054,277.5240037079093
1055,242.19405909514293
1056,274.49031255462353
1057,286.8795946648424
1058,222.20965300592766
1059,195.77582122956326
1060,232.29914807130208
1061,194.2473755816668
1062,211.4587685883436
1063,254.26392283058007
1064,254.80472721313964
1065,232.83635656282723
1066,194.0868452629749
1067,231.51344448831816
1068,170.70692406947313
1069,221.4743994849945
1070,143.74335277733485
1071,162.00490480428417
1072,268.37311936704975
1073,285.46479691190035
1074,254.20041928955
1075,249.0691173186433
1076,288.17925861165673
1077,296.84497376596846
1078,169.3383248597479
1079,152.14969631441
1080,128.70692225575718
1081,82.99269311773767
1082,295.4902210700817
1083,251.59840273817426
1084,243.58738590793376
1085,310.3758176533948
1086,276.96938185242095
1087,281.7874828719002
1088,212.64166535732892
1089,144.79103173965683
1090,226.47670674189354
1091,169.28051261710758
1092,208.5943420268496
1093,257.3548488909208
1094,297.143257127969
1095,291.6157498655829
1096,252.04217556365438
1097,239.70621872681122
1098,204.89464973251364
1099,236.42112488119656
1100,195.24900619035753
1101,272.0368067935707
1102,281.5617252869754
1103,242.7106751070583
1104,262.36994735699346
1105,289.2577335178186
1106,257.017084948701
1107,204.3996366130325
1108,195.55705755476993
1109,190.57861305204017
1110,219.39323766517614
1111,251.80462548402284
1112,253.17728525465628
1113,234.51222569683523
1114,203.86356747695135
1115,238.35986973860167
1116,224.0910890123264
1117,155.2578389608832
1118,161.66534430271116
1119,266.26828446901385
1120,290.3941718996801
1121,266.02557094339716
1122,248.26885826670227
1123,300.8903715932074
1124,284.9397232034129
1125,163.71635711042975
1126,170.9704695537256
1127,139.87492579023152
1128,80.39174110567608
1129,291.688559544658
1130,253.04759884518018
1131,243.79699134712405
1132,289.3821694102779
1133,277.9151666360698
1134,259.0887407417434
1135,231.6094017517009
1136,134.47359143859566
1137,212.1970746321952
1138,64.99425061734112
1139,201.8882408595282
1140,283.49579099833744
1141,314.9046460875838
1142,299.73657032462415
1143,244.7102249634309
1144,179.6026999084323
1145,240.724082738981
1146,198.0168770629491
1147,264.8940661878447
1148,273.1670739568925
1149,236.4049248360662
1150,246.1005519649115
1151,294.54106639674063
1152,258.393115424372
1153,210.38937156101164
1154,186.11949945421517
1155,197.05521627665922
1156,212.33802558013198
1157,251.82390037445043
1158,237.36149079237862
1159,239.79973836013988
1160,214.0520299071431
1161,239.7943679540355
1162,206.363044540416
1163,166.49446218637604
1164,164.10810612199316
1165,243.38892560217013
1166,292.08248876229237
1167,284.0348448382872
1168,247.52730089756386
1169,297.0419069285331
1170,290.0867788610427
1171,137.5210534430518
1172,180.08924244543115
1173,103.69481040783879
1174,302.5440919699427
1175,250.51679304991438
1176,240.87445155001356
1177,280.6727391368048
1178,275.8103885740056
1179,254.86461798353338
1180,222.45297401833204
1181,112.30409570745326
1182,242.50337016829636
1183,78.68104936861246
1184,218.6761687145894
1185,278.4906719277234
1186,310.5007249142995
1187,304.89239493549417
1188,246.45488854146188
1189,220.73668211826308
1190,243.91135184131628
1191,200.29316778608967
1192,250.11359578339437
1193,271.5632822015858
1194,249.6995015060385
1195,233.83476268374244
1196,308.8706933578734
1197,267.2262043084932
1198,193.62603504630928
1199,197.44320482760753
1200,211.53706956897025
1201,206.95954620626804
1202,253.17564042726045
1203,254.55355159272904
1204,240.57702185591998
1205,213.37956997174516
1206,242.5079470521518
1207,210.56229963792148
1208,163.78638068893173
1209,158.6410897810595
1210,211.62587318535012
1211,289.1113484787001
1212,284.7398173381206
1213,243.439709493175
1214,299.5683361904459
1215,292.8592047639817
1216,142.79781857504818
1217,210.51261457467348
1218,153.76663496025446
1219,308.86528622697085
1220,250.63895327871955
1221,246.99997734078406
1222,287.2457997276988
1223,277.82778659976685
1224,235.9755228604635
1225,191.19767413475748
1226,101.32388628538997
1227,210.24630945750292
1228,157.0772545050467
1229,207.17937470083697
1230,267.1412614398755
1231,282.57177763952797
1232,299.46851651837824
1233,247.8492574866676
1234,233.66279301914074
1235,234.24898801907798
1236,206.25165321517562
1237,230.20729559730708
1238,253.92869637040803
1239,249.29032671698602
1240,224.15416929912394
1241,311.86892119455626
1242,269.34305753152205
1243,197.09560609343274
1244,202.88410783399377
1245,228.9876453637874
1246,190.48595936394258
1247,260.11996806545324
1248,260.98066580159013
1249,240.5226365073002
1250,222.30543206597454
1251,253.69955754760585
1252,211.94078980818864
1253,145.70547522222765
1254,181.20517646809301
1255,213.49672029717868
1256,280.84806996893997
1257,289.40425262072876
1258,240.23039787630583
1259,295.90199334557826
1260,279.2935260400504
1261,134.77865584877148
1262,218.69466694653084
1263,157.5959334798622
1264,305.6980627429099
1265,238.4560874662523
1266,241.09449450944152
1267,294.0225103451363
1268,275.70443699724854
1269,248.2968927578833
1270,183.54374228733292
1271,82.00298161267924
1272,175.95808408311132
1273,162.51088343630371
1274,209.03012037181708
1275,274.6310167313889
1276,290.61132286901454
1277,296.30676303747634
1278,246.35566755016202
1279,249.19444721874925
1280,229.49711377465923
1281,213.29248689085347
1282,201.48611601689655
1283,247.4720213166971
1284,251.58408254171545
1285,220.08557092467998
1286,268.55987124055235
1287,270.5252798678295
1288,226.8688256747687
1289,188.20666475267348
1290,206.6949917379474
1291,208.21639039936002
1292,263.7039177702368
1293,270.1422794869512
1294,241.01092210267126
1295,249.20595055078252
1296,254.21187021029164
1297,211.576051823755
1298,133.0752253895877
1299,194.02137497601757
1300,184.84645927161228
1301,277.5474275902844
1302,284.0805443649193
1303,243.7838560991434
1304,301.8443929720459
1305,286.8807672765952
1306,154.774236621262
1307,218.053671996883
1308,160.2893524752918
1309,306.30892906258237
1310,234.87633585577777
1311,245.48189812406244
1312,282.0966344848497
1313,278.82228091237823
1314,247.56258756063636
1315,163.6018295484547
1316,88.9351097197696
1317,163.61632862964464
1318,201.21656966228457
1319,212.17507733824027
1320,267.80050230611033
1321,286.92799611533405
1322,286.8352068750214
1323,247.90322364730537
1324,286.8293884302535
1325,215.4998925464197
1326,217.18974891687358
1327,218.22009233736065
1328,258.64214593241866
1329,254.05379873978262
1330,218.05063474264884
1331,252.10958172724992
1332,258.430112810197
1333,245.3489193381976
1334,204.5460347229061
1335,219.57028775591613
1336,269.3809497452112
1337,288.35696069724537
1338,242.08782185862864
1339,250.51973169013877
1340,259.7088156685447
1341,247.24323394456215
1342,136.0665235853424
1343,210.39772248694902
1344,161.4643398227759
1345,188.2359888679588
1346,262.8742392694824
1347,283.69444202171263
1348,243.73485723632348
1349,305.62970768117435
1350,278.4118036091906
1351,234.26982979384192
1352,165.80073395877724
1353,298.9818172747723
1354,241.04776704350888
1355,250.02167580337914
1356,281.6143277917621
1357,275.7100638281066
1358,249.36955640024175
1359,82.42534123961327
1360,157.11612199034172
1361,214.00871366392394
1362,209.4721941324975
1363,278.0066900544686
1364,290.1478975711837
1365,282.2707820295156
